Nome estacao,Nr Rack,Area Linha Separaçao,Linha,Coluna,Codigo Material,Conferencia Obrigatoria
RUA 3,2,1,1,B,53355,0
RUA 3,2,1,1,C,47364,0
RUA 3,2,1,1,D,53437,0
RUA 3,2,1,1,E,93105,0
RUA 3,2,1,2,A,53519,0
RUA 3,2,1,2,B,53094,0
RUA 3,2,1,2,C,19816,0
RUA 3,2,1,2,D,53435,0
RUA 3,2,1,2,E,93103,0
RUA 3,2,1,3,A,53520,0
RUA 3,2,1,3,B,53095,0
RUA 3,2,1,3,C,07066,0
RUA 3,2,1,3,D,53436,0
RUA 3,2,1,3,E,,0
RUA 3,2,1,4,A,54360,0
RUA 3,2,1,4,B,55764,0
RUA 3,2,1,4,C,55957,0
RUA 3,2,1,4,D,47400,0
RUA 3,2,1,4,E,93106,0
RUA 3,2,1,5,A,54361,0
RUA 3,2,1,5,B,93104,0
RUA 3,2,1,5,C,55958,0
RUA 3,2,1,5,D,47401,0
RUA 3,2,1,5,E,48319,0
RUA 3,2,1,6,A,53522,0
RUA 3,2,1,6,B,48318,0
RUA 3,2,1,6,C,07234,0
RUA 3,2,1,6,D,53438,0
RUA 3,2,1,6,E,,0
RUA 3,3,1,1,A,52640,0
RUA 3,3,1,1,B,40220,0
RUA 3,3,1,1,C,50931,0
RUA 3,3,1,1,D,,0
RUA 3,3,1,1,E,,0
RUA 3,3,1,2,A,84043,0
RUA 3,3,1,2,B,53786,0
RUA 3,3,1,2,C,52639,0
RUA 3,3,1,2,D,,0
RUA 3,3,1,2,E,,0
RUA 3,3,1,3,A,84047,0
RUA 3,3,1,3,B,86465,0
RUA 3,3,1,3,C,58139,0
RUA 3,3,1,3,D,,0
RUA 3,3,1,3,E,,0
RUA 3,3,1,4,A,49288,0
RUA 3,3,1,4,B,94400,0
RUA 3,3,1,4,C,46931,0
RUA 3,3,1,4,D,,0
RUA 3,3,1,4,E,,0
RUA 3,3,1,5,A,58679,0
RUA 3,3,1,5,B,36226,0
RUA 3,3,1,5,C,58528,0
RUA 3,3,1,5,D,54197,0
RUA 3,3,1,5,E,,0
RUA 3,3,1,6,A,86297,0
RUA 3,3,1,6,B,59701,0
RUA 3,3,1,6,C,88209,0
RUA 3,3,1,6,D,,0
RUA 3,3,1,6,E,,0
RUA 3,4,1,1,A,47177,0
RUA 3,4,1,1,B,51749,0
RUA 3,4,1,1,C,53500,0
RUA 3,4,1,1,D,01644,0
RUA 3,4,1,1,E,,0
RUA 3,4,1,2,A,47175,0
RUA 3,4,1,2,B,51746,0
RUA 3,4,1,2,C,53504,0
RUA 3,4,1,2,D,01641,0
RUA 3,4,1,2,E,,0
RUA 3,4,1,3,A,47176,0
RUA 3,4,1,3,B,51745,0
RUA 3,4,1,3,C,56298,0
RUA 3,4,1,3,D,93047,0
RUA 3,4,1,3,E,,0
RUA 3,4,1,4,A,56297,0
RUA 3,4,1,4,B,51750,0
RUA 3,4,1,4,C,53503,0
RUA 3,4,1,4,D,55674,0
RUA 3,4,1,4,E,,0
RUA 3,4,1,5,A,56294,0
RUA 3,4,1,5,B,53463,0
RUA 3,4,1,5,C,55677,0
RUA 3,4,1,5,D,59565,0
RUA 3,4,1,5,E,,0
RUA 3,4,1,6,A,51517,0
RUA 3,4,1,6,B,56296,0
RUA 3,4,1,6,C,54095,0
RUA 3,4,1,6,D,86893,0
RUA 3,4,1,6,E,,0
RUA 3,5,1,1,A,86192,0
RUA 3,5,1,1,B,84113,0
RUA 3,5,1,1,C,44863,0
RUA 3,5,1,1,D,89965,0
RUA 3,5,1,1,E,,0
RUA 3,5,1,2,A,89305,0
RUA 3,5,1,2,B,56686,0
RUA 3,5,1,2,C,90237,0
RUA 3,5,1,2,D,89966,0
RUA 3,5,1,2,E,,0
RUA 3,5,1,3,A,89306,0
RUA 3,5,1,3,B,89337,0
RUA 3,5,1,3,C,89961,0
RUA 3,5,1,3,D,89967,0
RUA 3,5,1,3,E,,0
RUA 3,5,1,4,A,86167,0
RUA 3,5,1,4,B,90238,0
RUA 3,5,1,4,C,95648,0
RUA 3,5,1,4,D,89968,0
RUA 3,5,1,4,E,,0
RUA 3,5,1,5,A,89309,0
RUA 3,5,1,5,B,90241,0
RUA 3,5,1,5,C,36485,0
RUA 3,5,1,5,D,89969,0
RUA 3,5,1,5,E,,0
RUA 3,5,1,6,A,95649,0
RUA 3,5,1,6,B,58770,0
RUA 3,5,1,6,C,90242,0
RUA 3,5,1,6,D,89970,0
RUA 3,5,1,6,E,,0
RUA 3,6,1,1,A,30203,0
RUA 3,6,1,1,B,53433,0
RUA 3,6,1,1,C,53470,0
RUA 3,6,1,1,D,56293,0
RUA 3,6,1,1,E,53440,0
RUA 3,6,1,2,A,30199,0
RUA 3,6,1,2,B,53428,0
RUA 3,6,1,2,C,53462,0
RUA 3,6,1,2,D,55804,0
RUA 3,6,1,2,E,53439,0
RUA 3,6,1,3,A,30302,0
RUA 3,6,1,3,B,54363,0
RUA 3,6,1,3,C,55805,0
RUA 3,6,1,3,D,53499,0
RUA 3,6,1,3,E,53441,0
RUA 3,6,1,4,A,30207,0
RUA 3,6,1,4,B,53434,0
RUA 3,6,1,4,C,53464,0
RUA 3,6,1,4,D,53466,0
RUA 3,6,1,4,E,,0
RUA 3,6,1,5,A,52212,0
RUA 3,6,1,5,B,55669,0
RUA 3,6,1,5,C,55802,0
RUA 3,6,1,5,D,57076,0
RUA 3,6,1,5,E,54362,0
RUA 3,6,1,6,A,52190,0
RUA 3,6,1,6,B,,0
RUA 3,6,1,6,C,55803,0
RUA 3,6,1,6,D,57415,0
RUA 3,6,1,6,E,,0
RUA 3,7,1,1,A,58458,0
RUA 3,7,1,1,B,58448,0
RUA 3,7,1,1,C,58463,0
RUA 3,7,1,1,D,58442,0
RUA 3,7,1,1,E,,0
RUA 3,7,1,2,A,,0
RUA 3,7,1,2,B,86282,0
RUA 3,7,1,2,C,,0
RUA 3,7,1,2,D,86196,0
RUA 3,7,1,2,E,,0
RUA 3,7,1,3,A,,0
RUA 3,7,1,3,B,89679,0
RUA 3,7,1,3,C,,0
RUA 3,7,1,3,D,58014,0
RUA 3,7,1,3,E,,0
RUA 3,7,1,4,A,97006,0
RUA 3,7,1,4,B,89678,0
RUA 3,7,1,4,C,89705,0
RUA 3,7,1,4,D,49291,0
RUA 3,7,1,4,E,,0
RUA 3,7,1,5,A,89205,0
RUA 3,7,1,5,B,89680,0
RUA 3,7,1,5,C,85293,0
RUA 3,7,1,5,D,53922,0
RUA 3,7,1,5,E,,0
RUA 3,7,1,6,A,49913,0
RUA 3,7,1,6,B,89681,0
RUA 3,7,1,6,C,95800,0
RUA 3,7,1,6,D,89300,0
RUA 3,7,1,6,E,,0
RUA 3,8,1,1,A,47169,0
RUA 3,8,1,1,B,53506,0
RUA 3,8,1,1,C,88917,0
RUA 3,8,1,1,D,07217,0
RUA 3,8,1,1,E,,0
RUA 3,8,1,2,A,52213,0
RUA 3,8,1,2,B,53502,0
RUA 3,8,1,2,C,88303,0
RUA 3,8,1,2,D,53392,0
RUA 3,8,1,2,E,53388,0
RUA 3,8,1,3,A,47168,0
RUA 3,8,1,3,B,53501,0
RUA 3,8,1,3,C,88304,0
RUA 3,8,1,3,D,56295,0
RUA 3,8,1,3,E,53389,0
RUA 3,8,1,4,A,47170,0
RUA 3,8,1,4,B,53517,0
RUA 3,8,1,4,C,88918,0
RUA 3,8,1,4,D,53357,0
RUA 3,8,1,4,E,,0
RUA 3,8,1,5,A,47171,0
RUA 3,8,1,5,B,53507,0
RUA 3,8,1,5,C,90923,0
RUA 3,8,1,5,D,55675,0
RUA 3,8,1,5,E,53409,0
RUA 3,8,1,6,A,90924,0
RUA 3,8,1,6,B,47402,0
RUA 3,8,1,6,C,89024,0
RUA 3,8,1,6,D,55676,0
RUA 3,8,1,6,E,50094,0
RUA 3,9,1,1,A,,0
RUA 3,9,1,1,B,56616,0
RUA 3,9,1,1,C,58669,0
RUA 3,9,1,1,D,56592,0
RUA 3,9,1,1,E,,0
RUA 3,9,1,2,A,58674,0
RUA 3,9,1,2,B,58668,0
RUA 3,9,1,2,C,79375,0
RUA 3,9,1,2,D,,0
RUA 3,9,1,2,E,,0
RUA 3,9,1,3,A,79369,0
RUA 3,9,1,3,B,,0
RUA 3,9,1,3,C,,0
RUA 3,9,1,3,D,,0
RUA 3,9,1,3,E,,0
RUA 3,9,1,4,A,84672,0
RUA 3,9,1,4,B,,0
RUA 3,9,1,4,C,,0
RUA 3,9,1,4,D,,0
RUA 3,9,1,4,E,,0
RUA 3,9,1,5,A,,0
RUA 3,9,1,5,B,86290,0
RUA 3,9,1,5,C,45025;57642,0
RUA 3,9,1,5,D,57993,0
RUA 3,9,1,5,E,,0
RUA 3,9,1,6,A,,0
RUA 3,9,1,6,B,,0
RUA 3,9,1,6,C,,0
RUA 3,9,1,6,D,,0
RUA 3,9,1,6,E,,0
RUA 3,10,1,1,A,54073,0
RUA 3,10,1,1,B,52036,0
RUA 3,10,1,1,C,52168,0
RUA 3,10,1,1,D,82948,0
RUA 3,10,1,1,E,,0
RUA 3,10,1,2,A,50882,0
RUA 3,10,1,2,B,86754,0
RUA 3,10,1,2,C,52169,0
RUA 3,10,1,2,D,50396,0
RUA 3,10,1,2,E,86759,0
RUA 3,10,1,3,A,86863,0
RUA 3,10,1,3,B,53919,0
RUA 3,10,1,3,C,47960,0
RUA 3,10,1,3,D,47598,0
RUA 3,10,1,3,E,,0
RUA 3,10,1,4,A,93150,0
RUA 3,10,1,4,B,53358,0
RUA 3,10,1,4,C,47963,0
RUA 3,10,1,4,D,47602,0
RUA 3,10,1,4,E,53411,0
RUA 3,10,1,5,A,52247,0
RUA 3,10,1,5,B,52171,0
RUA 3,10,1,5,C,52342,0
RUA 3,10,1,5,D,47962,0
RUA 3,10,1,5,E,,0
RUA 3,10,1,6,A,55671,0
RUA 3,10,1,6,B,52250,0
RUA 3,10,1,6,C,50395,0
RUA 3,10,1,6,D,47599,0
RUA 3,10,1,6,E,86758,0
RUA 4,2,1,1,A,53840,0
RUA 4,2,1,1,B,49803,0
RUA 4,2,1,1,C,53761,0
RUA 4,2,1,1,D,50267,0
RUA 4,2,1,1,E,,0
RUA 4,2,1,2,A,85328,0
RUA 4,2,1,2,B,86713,0
RUA 4,2,1,2,C,52107,0
RUA 4,2,1,2,D,56365,0
RUA 4,2,1,2,E,,0
RUA 4,2,1,3,A,54190,0
RUA 4,2,1,3,B,49540,0
RUA 4,2,1,3,C,48117,0
RUA 4,2,1,3,D,50271,0
RUA 4,2,1,3,E,,0
RUA 4,2,1,4,A,59549,0
RUA 4,2,1,4,B,52747,0
RUA 4,2,1,4,C,53979,0
RUA 4,2,1,4,D,88716,0
RUA 4,2,1,4,E,,0
RUA 4,2,1,5,A,87518,0
RUA 4,2,1,5,B,53138,0
RUA 4,2,1,5,C,87017,0
RUA 4,2,1,5,D,86259,0
RUA 4,2,1,5,E,,0
RUA 4,2,1,6,A,94060,0
RUA 4,2,1,6,B,94097,0
RUA 4,2,1,6,C,93541,0
RUA 4,2,1,6,D,89767,0
RUA 4,2,1,6,E,,0
RUA 4,3,1,1,A,49570,0
RUA 4,3,1,1,B,87292,0
RUA 4,3,1,1,C,56219,0
RUA 4,3,1,1,D,49568,0
RUA 4,3,1,1,E,,0
RUA 4,3,1,2,A,87340,0
RUA 4,3,1,2,B,87325,0
RUA 4,3,1,2,C,58056,0
RUA 4,3,1,2,D,49579,0
RUA 4,3,1,2,E,,0
RUA 4,3,1,3,A,49584,0
RUA 4,3,1,3,B,50112,0
RUA 4,3,1,3,C,87338,0
RUA 4,3,1,3,D,85321,0
RUA 4,3,1,3,E,,0
RUA 4,3,1,4,A,94053,0
RUA 4,3,1,4,B,52299,0
RUA 4,3,1,4,C,87328,0
RUA 4,3,1,4,D,49577,0
RUA 4,3,1,4,E,,0
RUA 4,3,1,5,A,87293,0
RUA 4,3,1,5,B,78620,0
RUA 4,3,1,5,C,85899,0
RUA 4,3,1,5,D,54478,0
RUA 4,3,1,5,E,,0
RUA 4,3,1,6,A,58933,0
RUA 4,3,1,6,B,53013,0
RUA 4,3,1,6,C,92219,0
RUA 4,3,1,6,D,56231,0
RUA 4,3,1,6,E,,0
RUA 4,4,1,1,A,94061,0
RUA 4,4,1,1,B,49487,0
RUA 4,4,1,1,C,53144,0
RUA 4,4,1,1,D,91009,0
RUA 4,4,1,1,E,,0
RUA 4,4,1,2,A,94058,0
RUA 4,4,1,2,B,89701,0
RUA 4,4,1,2,C,87259,0
RUA 4,4,1,2,D,87155,0
RUA 4,4,1,2,E,,0
RUA 4,4,1,3,A,12967,0
RUA 4,4,1,3,B,53136,0
RUA 4,4,1,3,C,86227,0
RUA 4,4,1,3,D,50272,0
RUA 4,4,1,3,E,,0
RUA 4,4,1,4,A,94062,0
RUA 4,4,1,4,B,52748,0
RUA 4,4,1,4,C,93546,0
RUA 4,4,1,4,D,50273,0
RUA 4,4,1,4,E,,0
RUA 4,4,1,5,A,92730,0
RUA 4,4,1,5,B,87143,0
RUA 4,4,1,5,C,93542,0
RUA 4,4,1,5,D,53145,0
RUA 4,4,1,5,E,,0
RUA 4,4,1,6,A,53452,0
RUA 4,4,1,6,B,54189,0
RUA 4,4,1,6,C,87517,0
RUA 4,4,1,6,D,86031,0
RUA 4,4,1,6,E,,0
RUA 4,5,1,1,A,51514,0
RUA 4,5,1,1,B,90704,0
RUA 4,5,1,1,C,96074,0
RUA 4,5,1,1,D,57597,0
RUA 4,5,1,1,E,52075,0
RUA 4,5,1,2,A,86658,0
RUA 4,5,1,2,B,86663,0
RUA 4,5,1,2,C,88007,0
RUA 4,5,1,2,D,89694,0
RUA 4,5,1,2,E,52077,0
RUA 4,5,1,3,A,94866,0
RUA 4,5,1,3,B,94093,0
RUA 4,5,1,3,C,94200,0
RUA 4,5,1,3,D,89693,0
RUA 4,5,1,3,E,52078,0
RUA 4,5,1,4,A,56805,0
RUA 4,5,1,4,B,54450,0
RUA 4,5,1,4,C,94626,0
RUA 4,5,1,4,D,56796,0
RUA 4,5,1,4,E,52076,0
RUA 4,5,1,5,A,94091,0
RUA 4,5,1,5,B,85608,0
RUA 4,5,1,5,C,90706,0
RUA 4,5,1,5,D,56797,0
RUA 4,5,1,5,E,52082,0
RUA 4,5,1,6,A,87299,0
RUA 4,5,1,6,B,51432,0
RUA 4,5,1,6,C,49063,0
RUA 4,5,1,6,D,51096,0
RUA 4,5,1,6,E,52079,0
RUA 4,6,2,1,A,87759,0
RUA 4,6,2,1,B,52383,0
RUA 4,6,2,1,C,88987,0
RUA 4,6,2,1,D,85315,0
RUA 4,6,2,1,E,53839,0
RUA 4,6,2,2,A,52382,0
RUA 4,6,2,2,B,52385,0
RUA 4,6,2,2,C,89038,0
RUA 4,6,2,2,D,86042,0
RUA 4,6,2,2,E,,0
RUA 4,6,2,3,A,87766,0
RUA 4,6,2,3,B,87131,0
RUA 4,6,2,3,C,94984,0
RUA 4,6,2,3,D,86258,0
RUA 4,6,2,3,E,,0
RUA 4,6,2,4,A,87761,0
RUA 4,6,2,4,B,87152,0
RUA 4,6,2,4,C,54312,0
RUA 4,6,2,4,D,85314,0
RUA 4,6,2,4,E,,0
RUA 4,6,2,5,A,57550,0
RUA 4,6,2,5,B,87157,0
RUA 4,6,2,5,C,51533,0
RUA 4,6,2,5,D,85311,0
RUA 4,6,2,5,E,,0
RUA 4,6,2,6,A,52386,0
RUA 4,6,2,6,B,89484,0
RUA 4,6,2,6,C,87135,0
RUA 4,6,2,6,D,85308,0
RUA 4,6,2,6,E,,0
RUA 4,7,2,1,A,47639,0
RUA 4,7,2,1,B,87018,0
RUA 4,7,2,1,C,82586,0
RUA 4,7,2,1,D,59268,0
RUA 4,7,2,1,E,,0
RUA 4,7,2,2,A,88003,0
RUA 4,7,2,2,B,89819,0
RUA 4,7,2,2,C,94054,0
RUA 4,7,2,2,D,87154,0
RUA 4,7,2,2,E,,0
RUA 4,7,2,3,A,47624,0
RUA 4,7,2,3,B,86671,0
RUA 4,7,2,3,C,86667,0
RUA 4,7,2,3,D,52085,0
RUA 4,7,2,3,E,,0
RUA 4,7,2,4,A,84741,0
RUA 4,7,2,4,B,49379,0
RUA 4,7,2,4,C,83151,0
RUA 4,7,2,4,D,52083,0
RUA 4,7,2,4,E,85548,0
RUA 4,7,2,5,A,86668,0
RUA 4,7,2,5,B,90750,0
RUA 4,7,2,5,C,83145,0
RUA 4,7,2,5,D,59581,0
RUA 4,7,2,5,E,,0
RUA 4,7,2,6,A,49378,0
RUA 4,7,2,6,B,87215,0
RUA 4,7,2,6,C,87153,0
RUA 4,7,2,6,D,87127,0
RUA 4,7,2,6,E,,0
RUA 4,8,2,1,A,51092,0
RUA 4,8,2,1,B,90610,0
RUA 4,8,2,1,C,52758,0
RUA 4,8,2,1,D,95353,0
RUA 4,8,2,1,E,,0
RUA 4,8,2,2,A,52389,0
RUA 4,8,2,2,B,85312,0
RUA 4,8,2,2,C,85316,0
RUA 4,8,2,2,D,85353,0
RUA 4,8,2,2,E,,0
RUA 4,8,2,3,A,51088;87132,0
RUA 4,8,2,3,B,51074,0
RUA 4,8,2,3,C,51084,0
RUA 4,8,2,3,D,85395,0
RUA 4,8,2,3,E,,0
RUA 4,8,2,4,A,87257,0
RUA 4,8,2,4,B,86225,0
RUA 4,8,2,4,C,88065,0
RUA 4,8,2,4,D,87137,0
RUA 4,8,2,4,E,,0
RUA 4,8,2,5,A,51087,0
RUA 4,8,2,5,B,87214,0
RUA 4,8,2,5,C,85369,0
RUA 4,8,2,5,D,51086,0
RUA 4,8,2,5,E,,0
RUA 4,8,2,6,A,86226,0
RUA 4,8,2,6,B,85396,0
RUA 4,8,2,6,C,87126,0
RUA 4,8,2,6,D,58741,0
RUA 4,8,2,6,E,,0
RUA 4,9,2,1,A,72521,0
RUA 4,9,2,1,B,49102,0
RUA 4,9,2,1,C,49089,0
RUA 4,9,2,1,D,83124,0
RUA 4,9,2,1,E,53410,0
RUA 4,9,2,2,A,87174,0
RUA 4,9,2,2,B,87768,0
RUA 4,9,2,2,C,52243,0
RUA 4,9,2,2,D,56523;56522;56521;56518;56517;56516;56514;56510;56509;56508;56505;56504;56503;88142;88144;88146;88206;88143;88145,0
RUA 4,9,2,2,E,76547,0
RUA 4,9,2,3,A,90322,0
RUA 4,9,2,3,B,87262,0
RUA 4,9,2,3,C,84224,0
RUA 4,9,2,3,D,86670,0
RUA 4,9,2,3,E,,0
RUA 4,9,2,4,A,83156,0
RUA 4,9,2,4,B,81181;83699,0
RUA 4,9,2,4,C,49583,0
RUA 4,9,2,4,D,57780,0
RUA 4,9,2,4,E,87136,0
RUA 4,9,2,5,A,88006,0
RUA 4,9,2,5,B,88008,0
RUA 4,9,2,5,C,83697,0
RUA 4,9,2,5,D,57765,0
RUA 4,9,2,5,E,,0
RUA 4,9,2,6,A,56811,0
RUA 4,9,2,6,B,94617,0
RUA 4,9,2,6,C,58591,0
RUA 4,9,2,6,D,83140,0
RUA 4,9,2,6,E,,0
RUA 4,10,2,1,A,47608,0
RUA 4,10,2,1,B,93747,0
RUA 4,10,2,1,C,87128,0
RUA 4,10,2,1,D,87256,0
RUA 4,10,2,1,E,,0
RUA 4,10,2,2,A,93065,0
RUA 4,10,2,2,B,87302,0
RUA 4,10,2,2,C,86038,0
RUA 4,10,2,2,D,47609,0
RUA 4,10,2,2,E,85845,0
RUA 4,10,2,3,A,93062,0
RUA 4,10,2,3,B,51795,0
RUA 4,10,2,3,C,93077,0
RUA 4,10,2,3,D,58357,0
RUA 4,10,2,3,E,,0
RUA 4,10,2,4,A,93063,0
RUA 4,10,2,4,B,47888,0
RUA 4,10,2,4,C,93082,0
RUA 4,10,2,4,D,93738,0
RUA 4,10,2,4,E,,0
RUA 4,10,2,5,A,89082,0
RUA 4,10,2,5,B,47887,0
RUA 4,10,2,5,C,58406,0
RUA 4,10,2,5,D,93081,0
RUA 4,10,2,5,E,,0
RUA 4,10,2,6,A,58404,0
RUA 4,10,2,6,B,89081,0
RUA 4,10,2,6,C,58405,0
RUA 4,10,2,6,D,01634,0
RUA 4,10,2,6,E,,0
RUA 5,1,2,1,A,87175,0
RUA 5,1,2,1,B,56446,0
RUA 5,1,2,1,C,51168,0
RUA 5,1,2,1,D,83445,0
RUA 5,1,2,1,E,49824,0
RUA 5,1,2,2,A,87145,0
RUA 5,1,2,2,B,,0
RUA 5,1,2,2,C,49888,0
RUA 5,1,2,2,D,51231,0
RUA 5,1,2,2,E,49896,0
RUA 5,1,2,3,A,49893,0
RUA 5,1,2,3,B,77690,0
RUA 5,1,2,3,C,,0
RUA 5,1,2,3,D,85543,0
RUA 5,1,2,3,E,,0
RUA 5,1,2,4,A,84203,0
RUA 5,1,2,4,B,82033,0
RUA 5,1,2,4,C,49898,0
RUA 5,1,2,4,D,56695,0
RUA 5,1,2,4,E,49882,0
RUA 5,1,2,5,A,83052,0
RUA 5,1,2,5,B,,0
RUA 5,1,2,5,C,49890,0
RUA 5,1,2,5,D,49903,0
RUA 5,1,2,5,E,,0
RUA 5,1,2,6,A,94763,0
RUA 5,1,2,6,B,48547,0
RUA 5,1,2,6,C,48615,0
RUA 5,1,2,6,D,49880,0
RUA 5,1,2,6,E,53510,0
RUA 5,2,2,1,A,89422,0
RUA 5,2,2,1,B,89420,0
RUA 5,2,2,1,C,85163,0
RUA 5,2,2,1,D,52005,0
RUA 5,2,2,1,E,,0
RUA 5,2,2,2,A,49954,0
RUA 5,2,2,2,B,55707,0
RUA 5,2,2,2,C,49959,0
RUA 5,2,2,2,D,59518,0
RUA 5,2,2,2,E,,0
RUA 5,2,2,3,A,53346,0
RUA 5,2,2,3,B,82046,0
RUA 5,2,2,3,C,48673,0
RUA 5,2,2,3,D,86765,0
RUA 5,2,2,3,E,52948,0
RUA 5,2,2,4,A,52004,0
RUA 5,2,2,4,B,82250,0
RUA 5,2,2,4,C,48672,0
RUA 5,2,2,4,D,01650,0
RUA 5,2,2,4,E,,0
RUA 5,2,2,5,A,01428,0
RUA 5,2,2,5,B,53350,0
RUA 5,2,2,5,C,77045,0
RUA 5,2,2,5,D,48253,0
RUA 5,2,2,5,E,,0
RUA 5,2,2,6,A,82052,0
RUA 5,2,2,6,B,01640,0
RUA 5,2,2,6,C,53347,0
RUA 5,2,2,6,D,48994,0
RUA 5,2,2,6,E,,0
RUA 5,3,2,1,A,49879,0
RUA 5,3,2,1,B,88702,0
RUA 5,3,2,1,C,51124,0
RUA 5,3,2,1,D,51165,0
RUA 5,3,2,1,E,49764,0
RUA 5,3,2,2,A,88696,0
RUA 5,3,2,2,B,82246,0
RUA 5,3,2,2,C,85547,0
RUA 5,3,2,2,D,51166,0
RUA 5,3,2,2,E,51128,0
RUA 5,3,2,3,A,49823,0
RUA 5,3,2,3,B,,0
RUA 5,3,2,3,C,55144;56156,0
RUA 5,3,2,3,D,,0
RUA 5,3,2,3,E,53515,0
RUA 5,3,2,4,A,,0
RUA 5,3,2,4,B,81419,0
RUA 5,3,2,4,C,49401,0
RUA 5,3,2,4,D,53513,0
RUA 5,3,2,4,E,,0
RUA 5,3,2,5,A,49887,0
RUA 5,3,2,5,B,51227,0
RUA 5,3,2,5,C,85542,0
RUA 5,3,2,5,D,52086,0
RUA 5,3,2,5,E,53792,0
RUA 5,3,2,6,A,56209,0
RUA 5,3,2,6,B,52051,0
RUA 5,3,2,6,C,52095,0
RUA 5,3,2,6,D,85564,0
RUA 5,3,2,6,E,,0
RUA 5,4,2,1,A,49418,0
RUA 5,4,2,1,B,48997,0
RUA 5,4,2,1,C,85052,0
RUA 5,4,2,1,D,85051,0
RUA 5,4,2,1,E,75664,0
RUA 5,4,2,2,A,88563,0
RUA 5,4,2,2,B,88730,0
RUA 5,4,2,2,C,48280,0
RUA 5,4,2,2,D,85097,0
RUA 5,4,2,2,E,83072,0
RUA 5,4,2,3,A,85098,0
RUA 5,4,2,3,B,56181,0
RUA 5,4,2,3,C,85058,0
RUA 5,4,2,3,D,95919,0
RUA 5,4,2,3,E,,0
RUA 5,4,2,4,A,01680,0
RUA 5,4,2,4,B,88821,0
RUA 5,4,2,4,C,95920,0
RUA 5,4,2,4,D,85096,0
RUA 5,4,2,4,E,,0
RUA 5,4,2,5,A,01676,0
RUA 5,4,2,5,B,49963,0
RUA 5,4,2,5,C,87050,0
RUA 5,4,2,5,D,85099,0
RUA 5,4,2,5,E,,0
RUA 5,4,2,6,A,01697,0
RUA 5,4,2,6,B,88822,0
RUA 5,4,2,6,C,88823,0
RUA 5,4,2,6,D,87300,0
RUA 5,4,2,6,E,,0
RUA 5,5,2,1,A,47165,0
RUA 5,5,2,1,B,87081,0
RUA 5,5,2,1,C,87079,0
RUA 5,5,2,1,D,82798,0
RUA 5,5,2,1,E,,0
RUA 5,5,2,2,A,94676,0
RUA 5,5,2,2,B,87454,0
RUA 5,5,2,2,C,55104,0
RUA 5,5,2,2,D,54805,0
RUA 5,5,2,2,E,83726,0
RUA 5,5,2,3,A,49769,0
RUA 5,5,2,3,B,58521,0
RUA 5,5,2,3,C,82795,0
RUA 5,5,2,3,D,48966,0
RUA 5,5,2,3,E,55105,0
RUA 5,5,2,4,A,87075,0
RUA 5,5,2,4,B,87078,0
RUA 5,5,2,4,C,59197,0
RUA 5,5,2,4,D,55106,0
RUA 5,5,2,4,E,50190,0
RUA 5,5,2,5,A,48100,0
RUA 5,5,2,5,B,82794,0
RUA 5,5,2,5,C,56991,0
RUA 5,5,2,5,D,56990,0
RUA 5,5,2,5,E,,0
RUA 5,5,2,6,A,50879,0
RUA 5,5,2,6,B,59404,0
RUA 5,5,2,6,C,87073,0
RUA 5,5,2,6,D,59188,0
RUA 5,5,2,6,E,56448,0
RUA 5,6,2,1,A,53365,0
RUA 5,6,2,1,B,53356,0
RUA 5,6,2,1,C,88361,0
RUA 5,6,2,1,D,47625,0
RUA 5,6,2,1,E,52016,0
RUA 5,6,2,2,A,52296,0
RUA 5,6,2,2,B,48562,0
RUA 5,6,2,2,C,58219,0
RUA 5,6,2,2,D,48993,0
RUA 5,6,2,2,E,,0
RUA 5,6,2,3,A,47618,0
RUA 5,6,2,3,B,48505,0
RUA 5,6,2,3,C,82092,0
RUA 5,6,2,3,D,53352,0
RUA 5,6,2,3,E,,0
RUA 5,6,2,4,A,83976,0
RUA 5,6,2,4,B,88365,0
RUA 5,6,2,4,C,51859,0
RUA 5,6,2,4,D,87914,0
RUA 5,6,2,4,E,,0
RUA 5,6,2,5,A,48286,0
RUA 5,6,2,5,B,87374,0
RUA 5,6,2,5,C,88820,0
RUA 5,6,2,5,D,94704,0
RUA 5,6,2,5,E,52634,0
RUA 5,6,2,6,A,86320,0
RUA 5,6,2,6,B,47620,0
RUA 5,6,2,6,C,94675,0
RUA 5,6,2,6,D,,0
RUA 5,6,2,6,E,83851,0
RUA 5,7,2,1,A,56711,0
RUA 5,7,2,1,B,59696,0
RUA 5,7,2,1,C,94499,0
RUA 5,7,2,1,D,04379,0
RUA 5,7,2,1,E,,0
RUA 5,7,2,2,A,93640,0
RUA 5,7,2,2,B,89095,0
RUA 5,7,2,2,C,86059,0
RUA 5,7,2,2,D,87916,0
RUA 5,7,2,2,E,54802,0
RUA 5,7,2,3,A,56867,0
RUA 5,7,2,3,B,86875,0
RUA 5,7,2,3,C,86058,0
RUA 5,7,2,3,D,50481,0
RUA 5,7,2,3,E,,0
RUA 5,7,2,4,A,55503,0
RUA 5,7,2,4,B,48292,0
RUA 5,7,2,4,C,86061,0
RUA 5,7,2,4,D,58596,0
RUA 5,7,2,4,E,48287,0
RUA 5,7,2,5,A,49048,0
RUA 5,7,2,5,B,56445,0
RUA 5,7,2,5,C,57368,0
RUA 5,7,2,5,D,55614,0
RUA 5,7,2,5,E,73638,0
